Date,Open,High,Low,Close,Volume,Turnover,P/E,P/B,Div Yield
03 February 2006,4444.6,4444.6,4382.2,4397.9,10536850,3439600000,13.55,2.33,1.46
06 February 2006,4421.6,4506.95,4421.6,4481.65,17479102,7211700000,14,2.41,1.41
07 February 2006,4483.6,4597.4,4482.55,4578.1,19135817,7040800000,14.3,2.46,1.38
08 February 2006,4580,4580,4501.75,4563.85,12821119,4568700000,14.25,2.45,1.38
10 February 2006,4564.3,4597.5,4557.15,4581.85,24810684,6840800000,14.31,2.46,1.38
13 February 2006,4584.05,4629.45,4584.05,4611,20925535,5194300000,14.4,2.48,1.37
14 February 2006,4611,4619.9,4526.75,4540,15563535,4490300000,14.18,2.44,1.39
15 February 2006,4360.3,4578.2,4360.3,4515.8,11620657,3235100000,14.1,2.43,1.4
16 February 2006,4542.05,4569.9,4479.35,4548.1,13486176,3281600000,14.2,2.44,1.39
17 February 2006,4545.75,4576.15,4442.05,4452.3,11720550,3627400000,13.9,2.39,1.42
20 February 2006,4460.65,4471.6,4392.75,4449.3,9124930,3020200000,13.9,2.39,1.42
21 February 2006,4450.05,4486.8,4450.05,4466.6,7570087,2390800000,13.95,2.4,1.41
22 February 2006,4467.3,4487.65,4436,4452.1,8274296,2643100000,13.9,2.39,1.42
23 February 2006,4462.5,4478.35,4378.1,4394.9,17434119,5740900000,13.73,2.36,1.44
24 February 2006,4406.6,4508.1,4398,4497.75,15692969,5014400000,14.05,2.42,1.4
27 February 2006,4502.9,4566.95,4502.9,4560.05,13006063,4022800000,14.24,2.45,1.39
28 February 2006,4565.05,4613.4,4515.05,4579.05,19474844,7171900000,14.3,2.46,1.38
01 March 2006,4521.7,4585.8,4500.65,4572.7,8895499,3615200000,14.28,2.46,1.38
02 March 2006,4579.8,4686.4,4560.9,4656.35,16025731,5983100000,14.54,2.5,1.36
03 March 2006,4660.8,4682.75,4612.7,4624,13692000,3852300000,14.44,2.48,1.37
06 March 2006,4624.85,4661.05,4624.85,4634.45,9179841,2600000000,14.48,2.49,1.36
07 March 2006,4638.95,4643.45,4562.25,4621.8,14024996,5102900000,14.44,2.48,1.37
08 March 2006,4635.55,4640.3,4538.9,4555.35,12896889,4807000000,14.23,2.45,1.39
09 March 2006,4555.65,4595.25,4491.1,4587.35,13050588,4665100000,14.37,2.47,1.37
10 March 2006,4594.95,4683.45,4594.95,4656.05,14811618,5722900000,14.59,2.51,1.35
13 March 2006,4660.95,4699.65,4648.9,4666.3,11356447,4157300000,14.62,2.51,1.35
14 March 2006,4740.7,4785.05,4650.45,4688,22619015,9940400000,14.69,2.53,1.34
16 March 2006,4697.8,4738.35,4688.9,4710.5,8053841,3976700000,15.47,2.6,1.28
17 March 2006,4717.7,4744.4,4686.15,4701.15,8341254,3720100000,15.44,2.6,1.28
20 March 2006,4707,4730.7,4697.2,4707.95,6129748,2677200000,15.46,2.6,1.28
21 March 2006,4711.4,4744.25,4644.6,4661.85,9573462,4099000000,15.31,2.58,1.29
22 March 2006,4666.7,4666.7,4592.7,4607.45,11206852,4211900000,15.13,2.55,1.31
23 March 2006,4621.95,4664,4594.85,4626,8942216,5028900000,15.19,2.56,1.3
24 March 2006,4627.15,4680.3,4627.15,4662.9,7739551,3533600000,15.31,2.58,1.29
27 March 2006,4709.25,4731.8,4689.75,4702.35,12435766,5056500000,15.44,2.6,1.28
28 March 2006,4703.6,4732.3,4654.15,4660.65,6006168,2612000000,15.31,2.58,1.29
29 March 2006,4646.1,4687.55,4644.9,4680.5,4872659,2364600000,15.37,2.59,1.29
30 March 2006,4678.65,4709.1,4628.35,4638.45,10846128,4571400000,15.23,2.56,1.3
31 March 2006,4643.05,4706.15,4629.9,4661.5,10196049,3910600000,15.31,2.58,1.29
03 April 2006,4661.5,4731.95,4661.5,4724.05,7539076,2785700000,13.91,2.61,1.27
04 April 2006,4742.65,4836.95,4742.65,4824.65,12414576,5311700000,14.21,2.67,1.25
05 April 2006,4829.45,4895.9,4829.45,4873,10847926,4028400000,14.35,2.69,1.23
07 April 2006,4878.65,4905.05,4702.95,4717.6,11355412,3897500000,13.9,2.61,1.28
10 April 2006,4721.4,4754.8,4649.65,4689.45,7255642,3541700000,13.81,2.59,1.28
12 April 2006,4644.4,4698.6,4567,4575.25,7517088,3218900000,13.48,2.53,1.32
13 April 2006,4574.3,4584.8,4408.65,4467.1,10541546,4460900000,13.16,2.47,1.35
17 April 2006,4477.5,4575.95,4477.5,4561.7,6629673,3352700000,13.35,2.52,1.32
18 April 2006,4566.45,4687.3,4566.45,4633.75,10452638,4299700000,13.56,2.56,1.3
19 April 2006,4639.45,4694,4605.25,4620.9,7736268,3267500000,13.52,2.56,1.3
20 April 2006,4626.55,4644.35,4592.2,4624.3,4142669,2012200000,13.53,2.56,1.3
21 April 2006,4627.35,4662.4,4567.1,4596.1,7686734,3379500000,13.45,2.54,1.31
24 April 2006,4593.25,4606.05,4503.95,4520.5,7516838,3507300000,12.89,2.5,1.33
25 April 2006,4523.9,4543.05,4446.9,4455.55,7423331,4062700000,12.7,2.46,1.35
26 April 2006,4450,4517.9,4450,4499.3,7533985,3612000000,12.83,2.49,1.34
27 April 2006,4514.15,4562.15,4415.6,4435.8,12873246,5553600000,12.65,2.45,1.36
28 April 2006,4427.85,4452.15,4179.85,4437.05,8377975,3486200000,12.4,2.45,1.36
29 April 2006,4442.65,4622.2,4442.65,4549.8,4094359,1546900000,12.79,2.52,1.32
02 May 2006,4558.25,4752.85,4558.25,4729.3,15432034,5712000000,13.18,2.61,1.27
03 May 2006,4733.35,4898.4,4720.9,4880.7,18160677,6810400000,13.6,2.7,1.23
04 May 2006,4780.35,4960.75,4780.35,4935.3,19661147,6260300000,13.75,2.69,1.23
05 May 2006,4937.2,4955.25,4865.5,4876.55,10384109,3599700000,13.59,2.66,1.24
08 May 2006,4892.25,4935.85,4859.8,4875.05,12793556,4346000000,13.58,2.66,1.24
09 May 2006,4896.7,4922.05,4828.95,4914.25,13081781,5024400000,13.69,2.68,1.23
10 May 2006,4916,5068.2,4916,5047.15,19402902,8271600000,14.06,2.76,1.2
11 May 2006,5047.15,5074.4,4966.35,4991.35,9538710,3867900000,13.91,2.73,1.21
12 May 2006,4971.2,4987,4863.35,4871.6,8448949,3012100000,13.57,2.66,1.24
15 May 2006,4873.3,4880,4686.55,4713.05,6962212,2897800000,13.13,2.57,1.28
16 May 2006,4714.6,4724.25,4550.65,4685.45,9302658,2850600000,13.29,2.56,1.29
17 May 2006,4712.2,4914.9,4712.2,4853.35,10065916,3719900000,13.76,2.65,1.25
18 May 2006,4853.65,4853.65,4483.45,4539.5,13846844,6035600000,12.93,2.48,1.33
19 May 2006,4593.75,4677.85,4291.15,4330.4,13494318,5814700000,12.51,2.36,1.4
22 May 2006,4380.4,4463.45,3972.25,4216.3,9843660,3754500000,12.22,2.36,1.4
23 May 2006,4283.95,4378.5,4101.25,4326.65,8871807,2949200000,12.5,2.36,1.4
24 May 2006,4327.8,4466.8,4248,4295.5,12763561,5269100000,12.42,2.35,1.41
25 May 2006,4274.9,4316.8,4187.4,4271.95,13175122,4925200000,12.35,2.33,1.42
26 May 2006,4274.2,4411.8,4274.2,4324.05,7021764,2562100000,12.5,2.36,1.4
29 May 2006,4324.7,4391.35,4297.95,4337.65,5343661,1759100000,12.54,2.37,1.4
30 May 2006,4351.6,4353.2,4269.25,4274.55,5121029,2033700000,12.36,2.34,1.42
31 May 2006,4254.05,4254.05,4043,4123.55,9105150,3493500000,11.92,2.25,1.47
01 June 2006,4130.85,4206.35,4056.75,4075.5,6702932,2774700000,11.78,2.23,1.48
02 June 2006,4076.3,4187.9,4032.95,4176.5,7117959,2403600000,12.07,2.14,1.58
05 June 2006,4177.3,4200.8,4047.55,4068.35,6812288,2211900000,11.76,2.09,1.63
06 June 2006,4061.8,4155.75,3950.9,4079.55,7005786,2982000000,11.79,2.09,1.62
07 June 2006,4056.35,4082.05,3901.25,3962,6731379,2295800000,11.45,2.03,1.67
08 June 2006,3966.3,3966.3,3666.95,3704.35,7968927,2827700000,10.71,1.9,1.79
09 June 2006,3704.5,3860.25,3596.7,3829.4,11943783,4133700000,11.07,1.97,1.73
12 June 2006,3832.8,3850.05,3637.35,3673.3,6797918,2430800000,10.62,1.89,1.8
13 June 2006,3639.1,3639.1,3466.1,3541.25,8068605,2710500000,10.24,1.82,1.87
14 June 2006,3583.4,3656.5,3408.95,3475.45,10695748,3657700000,10.05,1.71,1.95
15 June 2006,3551.1,3676.85,3534.9,3661.85,8344976,2819900000,10.59,1.8,1.85
16 June 2006,3679,3853.6,3679,3770.45,9919847,3477800000,10.9,1.85,1.79
19 June 2006,3762.5,3765.1,3689.9,3751.55,5311392,2067900000,10.85,1.84,1.8
20 June 2006,3751.5,3751.5,3633.1,3660.4,6496484,2348700000,10.58,1.8,1.85
21 June 2006,3661.75,3726.7,3640.6,3685,5689716,2111800000,10.66,1.81,1.84
22 June 2006,3686.4,3850.15,3686.4,3829.45,8497017,2790400000,11.08,1.88,1.77
23 June 2006,3824.8,3824.8,3745.65,3802.5,5746541,2405300000,11,1.87,1.78
25 June 2006,3813.6,3848.1,3777.7,3790.35,735753,291500000,10.96,1.86,1.78
26 June 2006,3794.35,3794.35,3669.95,3683.35,8442883,3116800000,10.65,1.81,1.84
27 June 2006,3695.5,3713.9,3611.2,3679.3,6110316,2279900000,10.64,1.81,1.84
28 June 2006,3673.75,3682.35,3596.75,3609.35,7062582,2653700000,10.44,1.77,1.87
29 June 2006,3610.65,3668.15,3571.25,3596.2,15819783,6191400000,10.4,1.77,1.88
30 June 2006,3638,3743.8,3638,3708.9,10228480,2823400000,10.73,1.82,1.82
03 July 2006,3717.75,3784,3682.35,3719.25,6030577,2113400000,10.76,1.83,1.82
04 July 2006,3719.4,3788.85,3719.4,3776.85,8441783,2533600000,10.93,1.86,1.79
05 July 2006,3964.8,3964.8,3771.7,3824.4,12018029,2607700000,11.06,1.88,1.77
06 July 2006,3807.4,3807.4,3742.65,3761.25,8195048,2166900000,10.88,1.85,1.8
07 July 2006,3765,3803.7,3657.3,3704.95,11581145,4620500000,10.72,1.82,1.82
10 July 2006,3695.7,3713.85,3655.2,3709.4,5028239,1753200000,10.73,1.82,1.82
11 July 2006,3705.05,3711.7,3664.75,3683.7,4033404,1421500000,10.66,1.81,1.84
12 July 2006,3591.05,3689.35,3529.15,3684.8,5425872,1736200000,10.66,1.81,1.83
13 July 2006,3688.85,3706.8,3659.4,3676.4,5595696,1779500000,10.62,1.71,1.9
14 July 2006,3623.4,3658.35,3584.95,3630.1,5262191,1788100000,10.44,1.69,1.92
17 July 2006,3659.35,3659.35,3504.3,3519.2,7400216,1671300000,10.12,1.64,1.98
18 July 2006,3512.85,3530.6,3445.7,3472.65,7010029,1836500000,9.99,1.61,2.01
19 July 2006,3485.8,3526.6,3413.5,3428.15,5864481,1501700000,9.86,1.59,2.04
20 July 2006,3472,3626.95,3472,3602.45,9680441,2498300000,10.41,1.67,1.94
21 July 2006,3601.6,3601.6,3509.4,3543.55,5590616,1460900000,10.24,1.65,1.97
24 July 2006,3537,3722.25,3495.6,3715.75,14256357,4092800000,10.67,1.73,1.88
25 July 2006,3768.45,3886.65,3768.45,3871.2,17606853,5271000000,11.12,1.8,1.8
26 July 2006,3882.65,3910.85,3816.95,3898.35,12007137,3182100000,11.17,1.81,1.79
27 July 2006,3920.15,3960.6,3844,3945.7,21184235,7600200000,11.62,1.66,1.84
28 July 2006,3967.05,4042.75,3911.7,4022.95,19241850,6285500000,11.85,1.69,1.81
31 July 2006,4032.45,4140.55,4032.45,4078.8,12965288,4108900000,11.99,1.72,1.78
01 August 2006,4074.15,4074.15,3996.05,4050.75,10125952,3173600000,11.91,1.7,1.8
02 August 2006,4053.55,4103.85,4029.15,4096.95,8743947,2766100000,12.04,1.72,1.78
03 August 2006,4097.95,4192.95,4097.95,4152.6,12276016,3760700000,12.21,1.75,1.75
04 August 2006,4129.8,4144.95,4041.7,4067.75,11658367,3605500000,11.96,1.71,1.79
07 August 2006,4059.45,4153.1,4032.5,4134.45,13857497,4720800000,12.15,1.74,1.76
08 August 2006,4141,4275.5,4141,4265.95,14207892,5748600000,12.54,1.8,1.71
09 August 2006,4268.65,4346.25,4235.7,4329.05,17864252,6722200000,12.73,1.82,1.68
10 August 2006,4336.35,4378.85,4302.35,4370.55,14814237,5204200000,12.85,1.84,1.66
11 August 2006,4380.05,4403.4,4308.95,4324.65,7344810,2332200000,12.71,1.82,1.68
14 August 2006,4314.7,4358.05,4308.25,4328.85,4818129,1677300000,12.73,1.82,1.68
16 August 2006,4342.2,4456.1,4342.2,4433.1,8274266,3106200000,13.03,1.87,1.64
17 August 2006,4453.1,4471.4,4394.3,4410.3,6732894,2707600000,12.96,1.86,1.65
18 August 2006,4399,4414.35,4351.5,4369.3,4861063,1990400000,12.84,1.84,1.67
21 August 2006,4342.9,4456.55,4325.45,4446.2,8159256,2673700000,13.07,1.87,1.64
22 August 2006,4462.35,4495.9,4433.55,4449.7,13361060,3613700000,13.08,1.87,1.63
23 August 2006,4448.8,4465.3,4378.15,4395.1,7946423,2618700000,12.92,1.85,1.66
24 August 2006,4377.7,4442.1,4332.8,4428.35,10363771,3015900000,13.02,1.86,1.64
25 August 2006,4575.75,4596.7,4472.15,4495.45,10065789,4223400000,13.22,1.89,1.62
28 August 2006,4501.85,4533,4485.95,4528.4,5746636,2370800000,13.31,1.91,1.61
29 August 2006,4529.4,4579.65,4529.4,4562.7,8344369,2537500000,13.41,1.92,1.59
30 August 2006,4566.8,4605.9,4534.15,4596.3,10278150,3086100000,13.51,1.93,1.58
31 August 2006,4612,4633.05,4580.45,4594.85,13581920,5621400000,13.51,1.93,1.58
01 September 2006,4593.2,4655.5,4568.25,4650.85,8683201,3300300000,13.67,1.96,1.56
